,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
20,37,3,0,0,2,0,0,3,10,2,0,1,1,0,0,0,2,0,0,0,4,60,1,3,0,1,0,0,0,7,3,21,10,8,4,1,1,0,0,0,4,3,1,1,0,1,1,0,0,0,2,15,3,0,0,3,5,3,8,0,0,0,3,0,0,2,0,0,0,1,0,0,0,3,3,1,0,0,0,1,0,0,0,2,1,15,0,0,0,0,6,0,0,0,0,1,3,9,1,8,35,0,4,3,0,0,0,0,10,3,29,4,0,0,19,8,20,0,6,6,18,0,1,4,2,1,0,0,0,5,0,1,0,5,0,1,0,3,0,3,0,3,3,0,2,1,0,0,2,0,1,1,7,0,1,0,9,0,5,0,39,5,1,15,3,4,2,0,3,4,1,0,0,0,0,3,4,0,0,0,0,0,1,3,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,2,1,0,1,8,1,0,2,3,0,0,1,1,1,3,0,3,12,122,4,7,2,6,3,0,0,0,0,0,3,8,0,13,0,0,2,1,0,1,47,2,1,1,0,0,0,0,0,1,0,1,9,0,2,1,0,0,0,21,8,3,8,2,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,8,17,0,0,5,0,23,2,0,0,0,Cowardly_lion_of_oz,T
21,52,4,0,0,0,0,2,1,9,2,0,1,1,0,0,2,0,0,0,0,1,56,2,2,0,0,0,0,0,1,1,15,14,4,8,1,3,0,1,0,6,1,1,2,0,0,0,0,1,1,0,16,2,1,2,3,6,1,9,2,0,0,5,0,0,3,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,0,0,2,0,11,0,0,0,0,4,0,4,0,1,0,1,14,1,6,32,1,5,5,0,0,0,0,12,5,33,2,0,1,18,4,27,1,2,7,20,2,0,4,1,0,0,0,0,2,0,1,0,2,1,1,0,0,0,1,0,0,2,0,4,0,0,0,5,0,1,2,4,0,0,0,7,0,3,0,43,2,0,9,1,9,2,0,6,4,0,0,2,0,0,9,2,1,1,0,0,0,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,3,1,1,1,3,1,0,6,0,0,1,0,0,0,0,3,2,3,1,2,22,124,3,6,0,2,2,0,0,0,0,0,2,5,0,12,0,2,2,6,0,0,34,1,1,2,0,0,0,0,4,4,0,3,7,0,1,3,0,0,4,15,6,4,7,6,0,3,0,0,1,0,0,0,0,2,0,2,0,10,0,2,0,0,3,6,14,0,2,3,0,15,3,0,0,0,Cowardly_lion_of_oz,T
22,40,2,1,0,0,0,0,1,14,2,0,3,0,1,0,1,0,1,0,0,3,78,1,1,0,3,1,0,0,4,0,17,10,4,2,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,13,2,0,1,2,8,2,10,1,1,2,8,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,1,0,0,0,2,0,10,1,0,0,2,3,0,4,1,0,1,4,14,3,3,37,0,5,0,0,0,0,0,9,2,33,6,0,0,24,3,29,0,5,8,13,3,0,4,3,1,0,0,0,1,2,1,0,4,0,1,0,1,0,1,0,0,0,3,4,1,1,1,3,0,1,0,3,0,0,0,9,1,6,0,36,1,0,14,3,6,4,0,2,0,0,0,3,0,0,6,6,0,0,0,1,0,0,5,1,0,0,0,2,1,4,0,1,0,0,0,0,5,2,0,1,1,1,0,13,1,0,0,2,0,0,0,0,1,1,1,2,8,106,6,6,0,6,6,0,0,0,0,0,0,7,0,11,0,3,1,7,0,0,46,0,2,1,1,0,0,0,3,0,0,0,10,1,1,2,0,0,0,26,7,3,5,5,0,5,0,0,2,0,0,0,0,0,1,2,0,5,0,4,0,0,0,0,16,0,1,8,1,15,1,0,1,0,Cowardly_lion_of_oz,T
23,34,5,1,0,3,0,1,0,13,1,0,1,1,1,0,0,0,0,0,0,1,67,2,3,0,1,0,2,0,3,3,16,12,5,6,0,1,0,0,0,3,3,0,0,0,0,0,2,0,1,0,18,4,0,0,1,3,0,11,0,0,1,8,0,0,3,0,0,0,0,0,0,0,2,1,2,1,2,0,0,1,0,0,3,0,19,0,0,0,1,6,0,0,0,2,0,2,9,1,7,25,0,1,4,0,0,0,0,13,3,26,3,0,0,25,5,27,0,7,3,13,1,0,3,1,3,0,0,0,4,0,0,0,5,0,2,0,3,0,1,0,1,1,1,8,0,0,0,4,0,1,1,1,1,0,1,12,3,5,0,44,3,0,14,2,7,3,0,2,1,0,0,1,0,0,2,6,0,1,0,1,0,1,3,0,0,0,0,1,1,6,2,0,0,0,0,3,0,2,0,2,0,0,0,7,1,1,1,0,0,0,0,2,0,4,0,6,22,99,5,4,1,6,7,0,0,0,0,0,3,11,0,6,0,2,1,1,0,0,35,0,2,2,3,1,0,0,5,2,0,4,7,0,2,1,0,0,3,22,6,6,6,5,0,6,0,0,2,0,0,0,0,2,1,2,0,2,0,2,0,1,1,4,12,0,4,5,0,23,4,0,1,0,Cowardly_lion_of_oz,T
24,39,3,0,1,1,0,2,0,15,2,1,1,1,0,0,1,2,0,0,0,1,57,1,2,0,1,1,0,1,6,3,14,15,9,7,0,2,0,0,0,2,0,0,0,0,1,1,1,0,2,1,17,6,0,1,2,3,0,8,1,0,1,2,0,0,1,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,0,2,0,16,0,0,0,0,5,0,0,0,2,0,6,11,2,4,21,0,3,2,0,0,0,0,10,5,25,0,0,1,18,11,22,0,4,12,22,2,0,4,2,0,0,1,0,3,1,0,0,2,0,2,0,4,0,3,0,0,0,1,4,0,1,0,2,0,1,1,5,0,0,0,8,1,3,0,37,4,0,16,1,6,2,0,3,2,0,0,1,0,0,6,7,0,0,0,0,0,2,0,3,0,0,0,2,1,5,0,0,0,0,0,1,5,1,0,1,1,0,0,9,0,0,0,0,0,0,1,2,0,1,0,6,16,122,4,3,1,2,2,0,0,1,0,0,0,9,1,9,0,1,2,3,0,1,56,2,2,2,0,0,0,0,3,2,0,2,11,3,3,0,0,0,2,17,6,7,4,1,0,4,0,0,1,0,0,0,0,0,1,3,0,3,1,1,0,1,0,3,20,0,0,8,0,24,3,0,0,0,Cowardly_lion_of_oz,T
25,42,2,0,0,1,0,1,0,4,2,0,1,0,0,0,0,0,0,0,0,5,66,4,2,0,0,1,1,0,5,2,6,14,3,6,0,1,0,0,0,3,2,0,2,0,2,0,0,0,0,1,6,1,1,2,1,6,10,12,1,0,0,6,0,1,1,0,1,0,1,0,0,1,2,1,5,1,0,0,0,1,0,0,3,0,20,0,0,0,0,7,1,0,0,0,0,2,18,2,10,39,0,3,3,0,0,0,1,11,4,33,2,0,0,28,2,29,0,4,4,12,4,0,2,1,1,0,0,0,5,1,2,0,3,0,0,0,2,0,2,0,0,1,2,6,0,0,0,5,0,0,2,7,0,0,0,6,1,5,0,26,2,0,18,1,8,2,0,3,5,0,0,1,0,0,11,5,3,0,0,0,0,0,0,0,0,2,0,0,1,6,0,2,0,1,0,0,1,4,0,2,0,0,0,8,3,0,0,1,0,0,0,3,2,2,0,3,14,121,4,5,0,5,3,0,0,0,0,0,0,6,0,10,1,0,1,0,0,0,41,2,2,3,3,0,1,0,2,1,0,1,10,1,7,0,0,0,1,15,10,4,5,5,0,4,0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,0,3,2,11,0,0,4,0,16,6,0,0,0,Cowardly_lion_of_oz,T
26,45,7,0,0,4,0,2,0,11,1,0,3,3,0,0,0,1,0,0,0,1,65,2,1,0,0,0,0,0,5,2,15,13,5,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,4,0,1,6,9,5,5,2,0,1,7,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,2,0,11,0,0,0,0,6,2,0,0,2,0,2,16,1,4,20,0,3,2,0,0,0,0,8,2,33,2,0,0,17,3,28,1,6,7,11,1,0,1,1,3,0,0,0,4,1,3,0,5,1,1,0,3,0,1,1,1,1,1,4,0,0,1,4,0,1,0,4,1,0,1,8,0,3,0,27,3,0,7,1,6,4,0,3,3,2,0,0,0,0,5,4,0,0,0,0,1,2,3,2,0,1,0,1,3,3,0,1,0,0,0,0,3,0,0,1,0,0,0,8,0,0,0,2,0,0,0,1,1,1,0,7,19,120,6,3,0,6,1,0,0,0,0,0,2,9,0,11,0,1,1,3,0,0,52,2,4,1,0,0,0,1,1,2,0,1,23,1,2,2,0,0,3,27,8,2,7,6,0,4,0,0,1,0,0,0,0,2,0,2,0,5,0,2,0,0,1,5,10,0,1,4,0,30,2,0,0,0,Cowardly_lion_of_oz,T
27,48,2,0,0,3,0,1,2,8,1,0,3,0,0,0,2,0,0,0,0,3,67,1,4,0,0,0,1,0,6,2,12,16,5,12,1,1,0,0,0,5,1,1,1,1,1,0,1,0,2,2,5,5,0,0,3,8,1,10,0,1,1,7,0,0,1,0,0,0,0,0,0,1,3,2,2,2,1,1,0,0,0,0,1,1,18,0,0,0,0,5,0,0,0,0,0,2,13,0,4,30,0,2,2,0,0,0,0,12,3,28,2,1,2,20,5,25,0,2,8,18,1,0,7,2,1,0,1,1,0,1,2,0,4,0,0,0,5,0,0,0,1,0,1,6,2,0,0,3,0,2,3,6,0,0,0,10,3,3,0,33,4,0,16,2,7,1,0,2,0,0,0,0,0,0,7,6,0,0,0,1,0,1,3,2,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,1,0,0,0,0,1,1,0,4,16,111,4,2,1,2,8,0,0,0,0,0,0,11,1,5,1,2,0,2,0,1,51,1,2,0,6,0,0,0,2,4,0,1,4,1,5,0,0,0,4,18,9,5,9,5,1,2,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,1,1,11,0,0,6,0,16,2,0,0,0,Cowardly_lion_of_oz,T
28,50,2,0,0,2,0,1,1,8,1,0,0,2,1,0,0,1,0,0,0,2,63,2,1,0,0,0,0,0,3,2,13,13,3,5,0,3,0,0,0,4,1,2,0,0,1,0,1,0,0,0,13,3,0,0,4,7,6,5,0,0,1,4,0,0,2,0,0,0,1,0,0,1,1,0,2,1,2,0,0,1,0,0,3,0,10,0,0,0,1,3,0,1,1,0,0,1,14,1,3,27,0,4,4,0,0,0,0,15,3,29,1,0,0,28,5,19,0,3,11,21,3,0,3,2,1,0,0,1,6,1,1,0,4,1,3,0,5,0,2,0,0,0,3,3,0,0,0,5,0,1,1,6,0,0,0,8,0,2,0,43,3,0,7,0,4,1,0,3,2,0,0,0,0,0,8,2,1,2,1,0,0,1,0,3,0,0,0,1,1,4,3,2,0,0,0,0,0,1,1,1,0,0,1,7,2,0,0,0,0,0,0,0,2,1,1,1,15,124,7,6,0,8,9,1,0,0,0,0,1,14,0,12,0,1,3,2,0,0,47,2,1,0,2,0,0,1,3,0,0,0,5,1,2,1,0,0,1,23,8,4,7,4,1,2,0,0,2,0,0,0,0,1,1,2,0,9,1,0,0,0,4,3,15,0,1,2,0,17,2,0,0,0,Cowardly_lion_of_oz,T
29,47,2,0,0,4,0,0,1,8,1,0,1,1,0,0,1,5,0,0,0,4,57,1,2,0,0,0,0,0,4,3,15,10,8,11,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,0,16,2,0,0,0,1,2,4,2,0,1,8,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,2,0,0,4,0,9,0,0,0,0,7,2,1,0,0,1,1,17,1,5,26,0,3,0,0,0,0,0,7,1,34,4,0,0,29,6,33,0,9,6,16,1,0,4,2,3,0,0,0,5,1,1,0,7,0,0,0,4,0,0,0,1,1,1,5,1,0,1,3,0,1,1,7,0,0,0,11,2,3,1,30,1,0,12,2,6,3,0,1,1,0,0,0,0,0,8,6,0,0,0,0,1,2,2,3,0,0,0,0,2,6,3,2,0,1,0,0,3,2,1,0,2,0,0,8,0,0,1,1,0,0,0,0,2,2,2,4,19,110,3,6,0,5,4,0,0,0,0,0,1,13,0,11,0,1,4,4,0,1,39,2,3,0,3,0,0,1,1,2,0,1,6,0,2,0,0,0,1,24,6,5,11,6,0,2,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,2,3,13,0,0,4,0,21,2,0,0,0,Cowardly_lion_of_oz,T
30,45,3,0,0,1,0,3,1,8,0,0,0,2,0,0,0,1,0,0,0,3,55,3,3,0,0,3,1,0,6,1,10,14,6,8,0,1,0,0,0,3,2,0,1,0,0,0,2,0,0,0,13,4,2,3,3,5,2,6,0,0,0,6,0,0,0,0,0,0,1,0,0,1,6,2,1,0,1,0,0,0,0,0,3,0,14,0,0,0,1,6,1,0,0,0,0,2,12,2,6,37,0,4,2,0,0,0,0,9,3,27,4,1,1,20,4,27,0,3,4,16,2,2,3,2,0,0,1,0,2,2,2,0,3,1,1,1,4,0,1,0,0,1,3,5,0,0,0,3,0,0,1,7,0,0,0,10,0,3,0,33,4,1,13,4,9,4,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,1,5,4,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,2,1,0,1,2,19,137,5,4,1,6,3,1,0,0,0,0,1,9,0,7,1,0,1,4,0,0,47,0,1,1,3,0,0,0,1,3,0,2,9,2,1,0,0,1,2,19,2,5,4,9,0,6,0,0,4,0,0,0,0,0,1,1,0,5,0,1,0,0,1,4,22,0,1,3,1,14,3,0,0,0,Cowardly_lion_of_oz,T
31,44,3,0,0,2,0,1,1,8,1,0,1,2,0,0,1,1,0,0,0,5,59,0,0,0,0,0,0,0,8,1,14,12,4,4,0,2,0,0,1,4,2,0,5,0,4,0,0,0,0,1,17,5,1,1,3,3,2,13,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,2,1,1,0,0,0,0,0,0,4,0,22,0,0,0,1,4,0,0,0,2,1,5,14,1,2,23,0,0,1,0,0,0,0,10,1,37,2,0,0,28,3,17,0,6,11,20,2,1,2,1,1,0,0,0,4,1,4,1,1,1,1,0,4,0,1,0,0,1,1,10,2,0,0,2,0,2,2,4,0,0,1,7,2,4,0,27,3,0,7,2,10,3,0,4,0,0,0,1,0,0,7,2,1,1,0,0,0,1,0,1,0,0,0,1,1,4,1,0,0,0,0,0,5,0,0,2,1,1,0,10,0,0,1,0,0,0,0,1,0,2,0,2,17,126,5,5,1,4,3,0,0,0,0,0,2,6,0,6,0,0,1,4,0,0,46,2,1,1,2,0,0,0,1,2,0,2,8,1,4,1,0,0,3,22,12,4,8,9,0,5,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,1,1,14,0,2,8,0,23,2,0,0,0,Cowardly_lion_of_oz,T
32,49,7,0,0,2,0,2,1,7,1,0,1,0,0,0,0,1,0,0,0,3,64,0,2,0,1,1,1,0,3,1,17,20,7,11,0,0,0,0,0,7,3,1,0,0,0,0,0,0,1,0,12,3,0,1,3,9,3,6,3,0,2,5,0,0,1,0,0,0,0,0,0,1,0,1,2,0,3,0,0,1,0,0,3,0,14,0,0,0,0,6,1,1,0,2,0,1,15,2,3,26,0,6,5,0,0,0,0,8,1,34,4,0,0,16,2,28,0,1,8,14,2,0,3,0,1,0,0,1,4,1,2,1,6,0,3,0,3,0,0,0,0,1,3,3,1,1,0,3,0,1,0,7,0,0,0,15,0,1,0,33,4,0,13,2,11,2,0,0,5,0,1,0,0,0,2,3,0,0,0,1,0,0,2,1,0,0,0,1,1,2,1,1,0,0,0,0,3,1,0,0,1,1,0,12,1,0,0,3,0,0,0,1,0,3,0,1,11,107,4,4,1,8,6,0,0,0,0,0,3,15,0,11,1,0,0,4,0,0,40,2,1,1,2,0,0,0,4,4,0,1,11,0,3,0,0,0,3,16,9,3,8,3,0,4,0,0,2,0,0,0,0,0,1,4,0,6,0,3,0,1,4,4,14,0,3,5,0,13,2,0,0,1,Cowardly_lion_of_oz,T
33,41,0,0,0,1,0,3,1,7,4,0,2,1,0,0,0,0,0,0,0,3,66,2,0,0,2,1,0,0,7,2,20,12,6,6,0,4,0,0,0,4,3,1,3,0,0,0,1,0,0,0,15,5,0,2,2,5,0,6,2,0,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,1,5,1,1,1,1,2,4,13,2,4,37,0,5,2,0,0,0,0,9,2,33,2,1,0,25,3,22,0,6,6,20,3,1,3,1,1,0,0,0,7,1,2,0,8,0,2,0,3,0,0,0,0,1,3,1,1,0,1,0,0,0,0,3,0,0,0,11,3,2,1,33,3,0,14,1,8,1,0,0,2,1,0,0,0,0,7,4,0,1,0,2,2,0,0,0,0,0,0,0,0,3,1,1,0,2,0,1,3,1,0,0,0,0,1,9,2,0,0,1,0,0,0,1,0,3,1,1,16,132,4,4,2,5,0,0,0,0,0,0,1,9,0,11,0,2,3,4,0,0,41,0,1,0,1,0,0,0,3,3,0,2,7,0,3,0,0,0,4,27,4,4,12,2,0,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4,0,13,0,2,5,0,18,6,0,0,0,Cowardly_lion_of_oz,T
34,59,2,0,2,6,0,1,1,8,2,0,3,3,1,0,0,2,0,0,0,8,52,5,2,0,1,2,0,0,5,3,14,16,5,6,0,0,0,0,0,1,2,1,1,1,0,0,2,0,2,0,11,5,0,0,3,1,2,6,0,0,3,3,0,0,3,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,2,0,13,0,0,0,1,2,1,2,0,0,0,2,14,0,7,27,0,6,0,0,0,0,0,10,5,34,3,0,0,19,2,25,0,4,7,15,2,0,4,0,1,0,0,0,4,0,0,1,7,0,2,0,1,0,1,0,0,0,2,3,0,1,1,2,0,1,1,7,0,0,1,7,0,1,0,26,2,0,12,1,9,6,0,4,2,0,0,0,0,0,9,3,0,0,0,0,0,1,1,1,0,1,0,1,1,6,1,0,0,0,0,0,1,1,0,0,1,0,0,9,1,0,2,1,0,0,0,2,2,1,0,5,25,119,2,5,1,5,2,0,0,0,0,0,0,9,1,7,0,1,0,2,0,0,44,1,1,0,0,0,0,0,3,2,0,0,10,1,2,1,0,0,3,31,9,4,5,6,0,9,0,0,1,0,0,0,0,0,2,6,0,6,0,0,0,0,2,2,9,0,1,6,0,24,3,0,0,0,Cowardly_lion_of_oz,T
35,46,6,0,0,2,0,1,1,11,1,0,1,1,1,0,2,2,0,0,0,8,67,2,1,0,0,1,1,0,5,1,14,12,1,11,0,2,1,0,0,2,2,0,0,1,0,0,1,0,2,0,10,2,1,0,3,9,5,6,0,1,1,4,0,0,1,0,0,0,1,0,0,4,4,1,1,0,0,0,0,2,0,0,2,1,11,0,0,0,0,2,0,0,0,0,0,3,19,0,4,25,0,4,6,0,0,0,0,11,5,33,2,1,3,19,7,20,0,4,5,15,2,0,1,3,1,0,0,0,6,1,0,0,8,1,0,0,2,0,3,0,0,2,2,5,1,1,1,1,0,1,2,1,0,0,3,9,2,2,0,34,14,1,12,2,4,0,0,2,2,1,0,1,0,0,6,6,0,1,0,0,0,2,3,1,0,0,0,1,1,5,0,0,0,0,0,0,2,0,1,1,0,0,0,12,2,0,0,1,0,0,0,1,2,1,0,4,19,131,5,1,1,6,1,0,0,0,0,0,0,7,0,17,0,2,2,0,0,0,44,1,3,2,2,0,0,0,3,2,0,0,9,0,1,0,0,0,2,18,4,3,7,2,0,2,0,0,2,0,0,0,0,1,1,1,0,5,0,1,0,1,1,1,10,0,1,3,1,16,3,0,0,0,Cowardly_lion_of_oz,T
36,50,3,0,0,3,0,1,1,5,1,0,2,1,0,0,0,1,0,0,0,4,74,4,2,0,0,1,0,0,3,2,13,18,5,9,0,1,0,0,0,3,2,0,1,1,4,0,1,0,0,1,13,2,0,1,5,11,4,7,1,1,0,6,0,0,1,0,0,0,0,0,0,1,3,2,3,1,0,0,0,0,0,0,1,0,13,1,0,0,1,4,0,1,1,3,0,0,13,0,7,29,0,1,1,0,0,0,0,10,5,28,2,0,0,24,3,21,0,9,11,20,2,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,4,0,3,0,0,3,2,5,0,0,0,0,0,1,0,4,0,0,0,8,0,3,0,30,2,0,12,1,6,0,0,4,4,2,0,0,0,1,7,7,1,1,0,0,0,1,1,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,2,0,1,0,6,1,0,0,1,0,0,0,1,1,1,0,4,10,118,3,3,0,5,7,1,0,0,0,0,0,12,0,11,0,0,2,2,0,0,48,1,0,1,2,1,0,0,4,4,0,1,15,1,1,0,0,0,2,16,8,4,5,6,0,4,0,0,1,0,0,0,0,1,0,3,0,5,0,0,0,0,5,2,18,0,1,4,0,18,4,0,0,1,Cowardly_lion_of_oz,T
37,43,1,0,1,1,0,1,1,15,1,0,1,0,0,0,0,3,0,0,0,3,50,1,5,0,0,0,0,0,5,2,4,13,5,7,1,2,0,0,0,4,2,0,0,0,0,0,1,0,2,0,11,2,0,0,1,7,6,2,0,1,1,7,0,0,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,2,0,17,0,0,0,0,7,1,1,0,1,0,3,13,1,9,36,0,3,2,0,0,0,0,7,5,32,3,0,1,24,5,24,0,3,9,18,1,0,1,2,1,0,0,0,4,1,0,1,4,0,1,0,3,0,1,1,0,2,1,2,0,0,3,1,0,1,0,7,0,1,0,13,1,3,0,44,3,1,12,2,5,2,0,2,1,1,1,1,0,0,5,5,0,0,1,3,0,2,0,0,0,0,0,1,1,6,0,0,0,0,0,0,2,1,1,2,0,0,0,9,3,0,0,0,0,0,0,3,2,3,0,5,16,108,3,6,0,9,4,0,0,1,0,0,1,8,0,7,1,0,3,0,0,1,61,3,0,0,0,0,0,1,3,3,0,3,10,1,5,1,0,0,3,10,9,4,11,1,0,3,0,1,3,0,0,0,0,3,2,1,0,6,0,2,0,0,3,4,15,0,1,2,0,20,2,0,0,0,Cowardly_lion_of_oz,T
38,45,6,0,0,2,0,3,1,8,0,0,0,2,1,0,0,0,0,0,0,3,49,3,2,0,1,0,0,0,5,1,17,8,9,6,1,1,0,0,0,2,1,1,4,0,2,2,1,0,1,0,9,2,0,0,4,1,6,4,1,0,2,3,0,0,1,0,0,0,0,0,0,3,1,0,4,0,1,0,0,0,0,0,6,0,14,0,0,0,0,4,0,0,0,1,0,2,16,0,6,40,0,1,4,0,0,0,1,7,2,37,5,0,1,33,3,27,0,4,7,6,1,0,2,1,0,0,1,0,2,2,1,1,5,0,0,0,3,0,0,0,1,1,2,6,1,1,0,5,0,0,1,8,0,0,0,14,1,2,0,40,4,1,13,0,7,1,0,3,2,0,0,1,0,1,6,2,0,0,0,1,0,2,2,2,0,0,0,0,3,3,0,0,0,1,0,0,2,1,0,0,2,0,0,10,1,0,0,0,0,0,0,1,2,2,0,1,20,127,7,6,1,3,9,0,0,0,0,0,2,8,1,6,2,2,1,6,0,0,48,0,1,1,3,0,0,0,3,2,0,0,8,0,2,0,0,0,2,17,10,4,8,4,0,4,0,0,1,0,0,0,0,1,2,3,0,4,0,2,0,0,3,2,8,0,0,2,0,10,7,0,0,1,Cowardly_lion_of_oz,T
39,43,2,1,0,3,0,1,1,7,2,0,0,1,1,0,2,3,1,0,0,1,58,2,3,0,0,0,0,0,3,4,19,10,4,12,0,2,0,0,0,4,3,1,2,2,0,0,0,0,2,0,10,2,0,1,1,7,3,9,1,1,2,9,0,0,1,0,0,0,1,0,0,3,0,1,4,0,1,0,0,0,0,0,0,0,20,0,0,0,1,4,1,2,0,3,0,2,11,1,4,31,0,8,2,0,0,0,0,12,5,22,5,0,1,26,4,16,0,4,9,14,1,0,4,0,3,0,0,1,2,1,0,1,3,0,1,0,2,0,1,0,0,0,0,3,0,0,1,4,0,1,0,3,0,0,1,6,1,6,0,33,5,0,9,2,6,5,0,0,4,1,0,1,0,1,9,7,0,0,0,0,0,2,1,1,0,3,1,0,1,4,1,0,0,0,0,0,3,1,0,0,0,0,1,12,1,0,0,1,0,0,0,2,0,2,0,1,17,111,2,3,0,5,6,0,0,0,0,0,1,13,0,13,1,1,0,2,0,0,55,2,4,1,0,0,0,0,2,5,0,1,6,1,2,0,0,0,1,32,7,5,5,3,0,2,0,0,2,0,0,0,0,1,1,4,0,1,0,0,0,0,2,4,10,0,0,6,0,24,4,0,0,0,Cowardly_lion_of_oz,T
40,47,3,0,1,1,0,1,0,8,2,0,3,0,0,0,0,1,0,0,0,2,58,3,1,0,2,0,1,1,8,2,16,8,6,12,0,2,0,0,0,3,1,0,3,1,0,0,0,0,1,1,15,1,0,0,1,3,4,5,1,1,2,7,0,0,1,0,1,0,0,0,0,3,0,1,2,1,0,0,0,1,0,0,2,1,11,0,0,0,0,7,1,0,0,1,0,5,14,3,6,38,0,1,3,0,0,0,0,9,6,31,2,0,0,16,2,28,0,3,9,14,2,0,6,2,1,0,0,0,3,2,4,0,2,0,1,0,1,0,1,0,2,2,1,2,2,0,0,2,0,1,2,4,0,0,0,8,2,3,0,31,1,0,12,0,6,4,0,3,2,0,0,0,0,0,9,3,0,1,0,1,1,1,4,0,0,1,0,2,0,3,1,1,0,1,0,0,1,1,0,0,1,0,0,7,2,0,0,0,0,0,0,2,0,0,0,2,17,121,2,6,0,5,6,0,0,0,0,0,1,10,0,14,0,1,0,1,0,0,48,2,3,0,1,0,0,0,2,2,0,0,14,1,4,1,0,0,0,30,4,3,4,5,0,9,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,5,3,11,0,0,3,1,29,2,0,0,0,Cowardly_lion_of_oz,T
