token_ID_within_document,word,lemma,before,after
7314,who,who,#, 
7315,move,move,#, 
7316,dimly,dimly,#, 
7317,and,and,#, 
7318,already,already,#, 
7319,crumbling,crumble,#, 
7320,through,through,#, 
7321,the,the,#, 
7322,powdery,powdery,#, 
7323,air,air,#,#
7324,.,.,#, 
7325,Occasionally,occasionally,#, 
7326,a,a,#, 
7327,line,line,#, 
7328,of,of,#, 
7329,grey,grey,#, 
7330,cars,car,#, 
7331,crawls,crawl,#, 
7332,along,along,#, 
7333,an,an,#, 
7334,invisible,invisible,#, 
7335,track,track,#,#
7336,",",",",#, 
7337,gives,give,#, 
7338,out,out,#, 
7339,a,a,#, 
7340,ghastly,ghastly,#, 
7341,creak,creak,#,#
7342,",",",",#, 
7343,and,and,#, 
7344,comes,come,#, 
7345,to,to,#, 
7346,rest,rest,#,#
7347,",",",",#, 
7348,and,and,#, 
7349,immediately,immediately,#, 
7350,the,the,#, 
7351,ash,ash,#,#
7352,-,-,#,#
7353,grey,grey,#, 
7354,men,man,#, 
7355,swarm,swarm,#, 
7356,up,up,#, 
7357,with,with,#, 
7358,leaden,leaden,#, 
7359,spades,spade,#, 
7360,and,and,#, 
7361,stir,stir,#, 
7362,up,up,#, 
7363,an,an,#, 
7364,impenetrable,impenetrable,#, 
7365,cloud,cloud,#,#
7366,",",",",#, 
7367,which,which,#, 
7368,screens,screen,#, 
7369,their,their,#, 
7370,obscure,obscure,#, 
7371,operations,operation,#, 
7372,from,from,#, 
7373,your,your,#, 
7374,sight,sight,#,#
7375,.,.,#, 
7376,But,but,#, 
7377,above,above,#, 
7378,the,the,#, 
7379,grey,grey,#, 
7380,land,land,#, 
7381,and,and,#, 
7382,the,the,#, 
7383,spasms,spasm,#, 
7384,of,of,#, 
7385,bleak,bleak,#, 
7386,dust,dust,#, 
7387,which,which,#, 
7388,drift,drift,#, 
7389,endlessly,endlessly,#, 
7390,over,over,#, 
7391,it,it,#,#
7392,",",",",#, 
7393,you,you,#, 
7394,perceive,perceive,#,#
7395,",",",",#, 
7396,after,after,#, 
7397,a,a,#, 
7398,moment,moment,#,#
7399,",",",",#, 
7400,the,the,#, 
7401,eyes,eye,#, 
7402,of,of,#, 
7403,Doctor,Doctor,#, 
7404,T.,T.,#, 
7405,J.,J.,#, 
7406,Eckleburg,Eckleburg,#,#
7407,.,.,#, 
7408,The,the,#, 
7409,eyes,eye,#, 
7410,of,of,#, 
7411,Doctor,Doctor,#, 
7412,T.,T.,#, 
7413,J.,J.,#, 
7414,Eckleburg,Eckleburg,#, 
7415,are,be,#, 
7416,blue,blue,#, 
7417,and,and,#, 
7418,gigantic,gigantic,#,#
7419,-,-,#,#
7420,their,their,#, 
7421,retinas,retina,#, 
7422,are,be,#, 
7423,one,one,#, 
7424,yard,yard,#, 
7425,high,high,#,#
7426,.,.,#, 
7427,They,they,#, 
7428,look,look,#, 
7429,out,out,#, 
7430,of,of,#, 
7431,no,no,#, 
7432,face,face,#,#
7433,",",",",#, 
7434,but,but,#,#
7435,",",",",#, 
7436,instead,instead,#,#
7437,",",",",#, 
7438,from,from,#, 
7439,a,a,#, 
7440,pair,pair,#, 
7441,of,of,#, 
7442,enormous,enormous,#, 
7443,yellow,yellow,#, 
7444,spectacles,spectacle,#, 
7445,which,which,#, 
7446,pass,pass,#, 
7447,over,over,#, 
7448,a,a,#, 
7449,nonexistent,nonexistent,#, 
7450,nose,nose,#,#
7451,.,.,#, 
7452,Evidently,evidently,#, 
7453,some,some,#, 
7454,wild,wild,#, 
7455,wag,wag,#, 
7456,of,of,#, 
7457,an,an,#, 
7458,oculist,oculist,#, 
7459,set,set,#, 
7460,them,they,#, 
7461,there,there,#, 
7462,to,to,#, 
7463,fatten,fatten,#, 
7464,his,his,#, 
7465,practice,practice,#, 
7466,in,in,#, 
7467,the,the,#, 
7468,borough,borough,#, 
7469,of,of,#, 
7470,Queens,Queens,#,#
7471,",",",",#, 
7472,and,and,#, 
7473,then,then,#, 
7474,sank,sink,#, 
7475,down,down,#, 
7476,himself,himself,#, 
7477,into,into,#, 
7478,eternal,eternal,#, 
7479,blindness,blindness,#,#
7480,",",",",#, 
7481,or,or,#, 
7482,forgot,forget,#, 
7483,them,they,#, 
7484,and,and,#, 
7485,moved,move,#, 
7486,away,away,#,#
7487,.,.,#, 
7488,But,but,#, 
7489,his,his,#, 
7490,eyes,eye,#,#
7491,",",",",#, 
7492,dimmed,dim,#, 
7493,a,a,#, 
7494,little,little,#, 
7495,by,by,#, 
7496,many,many,#, 
7497,paintless,paintless,#, 
7498,days,day,#,#
7499,",",",",#, 
7500,under,under,#, 
7501,sun,sun,#, 
7502,and,and,#, 
7503,rain,rain,#,#
7504,",",",",#, 
7505,brood,brood,#, 
7506,on,on,#, 
7507,over,over,#, 
7508,the,the,#, 
7509,solemn,solemn,#, 
7510,dumping,dumping,#, 
7511,ground,ground,#,#
7512,.,.,#, 
7513,The,the,#, 
7514,valley,valley,#, 
7515,of,of,#, 
7516,ashes,ashe,#, 
7517,is,be,#, 
7518,bounded,bound,#, 
7519,on,on,#, 
7520,one,one,#, 
7521,side,side,#, 
7522,by,by,#, 
7523,a,a,#, 
7524,small,small,#, 
7525,foul,foul,#, 
7526,river,river,#,#
7527,",",",",#, 
7528,and,and,#,#
7529,",",",",#, 
7530,when,when,#, 
7531,the,the,#, 
7532,drawbridge,drawbridge,#, 
7533,is,be,#, 
7534,up,up,#, 
7535,to,to,#, 
7536,let,let,#, 
7537,barges,barge,#, 
7538,through,through,#,#
7539,",",",",#, 
7540,the,the,#, 
7541,passengers,passenger,#, 
7542,on,on,#, 
7543,waiting,wait,#, 
7544,trains,train,#, 
7545,can,can,#, 
7546,stare,stare,#, 
7547,at,at,#, 
7548,the,the,#, 
7549,dismal,dismal,#, 
7550,scene,scene,#, 
7551,for,for,#, 
7552,as,as,#, 
7553,long,long,#, 
7554,as,as,#, 
7555,half,half,#, 
7556,an,an,#, 
7557,hour,hour,#,#
7558,.,.,#, 
7559,There,there,#, 
7560,is,be,#, 
7561,always,always,#, 
7562,a,a,#, 
7563,halt,halt,#, 
7564,there,there,#, 
7565,of,of,#, 
7566,at,at,#, 
7567,least,least,#, 
7568,a,a,#, 
7569,minute,minute,#,#
7570,",",",",#, 
7571,and,and,#, 
7572,it,it,#, 
7573,was,be,#, 
7574,because,because,#, 
7575,of,of,#, 
7576,this,this,#, 
7577,that,that,#, 
7578,I,I,#, 
7579,first,first,#, 
7580,met,meet,#, 
7581,Tom,Tom,#, 
7582,Buchanan,Buchanan,#,#
7583,’s,’s,#, 
7584,mistress,mistress,#,#
7585,.,.,#, 
7586,The,the,#, 
7587,fact,fact,#, 
7588,that,that,#, 
7589,he,he,#, 
7590,had,have,#, 
7591,one,one,#, 
7592,was,be,#, 
7593,insisted,insist,#, 
7594,upon,upon,#, 
7595,wherever,wherever,#, 
7596,he,he,#, 
7597,was,be,#, 
7598,known,know,#,#
7599,.,.,#, 
7600,His,his,#, 
7601,acquaintances,acquaintance,#, 
7602,resented,resent,#, 
7603,the,the,#, 
7604,fact,fact,#, 
7605,that,that,#, 
7606,he,he,#, 
7607,turned,turn,#, 
7608,up,up,#, 
7609,in,in,#, 
7610,popular,popular,#, 
7611,cafés,cafés,#, 
7612,with,with,#, 
7613,her,she,#, 
7614,and,and,#,#
7615,",",",",#, 
7616,leaving,leave,#, 
7617,her,she,#, 
7618,at,at,#, 
7619,a,a,#, 
7620,table,table,#,#
7621,",",",",#, 
7622,sauntered,saunter,#, 
7623,about,about,#,#
7624,",",",",#, 
7625,chatting,chat,#, 
7626,with,with,#, 
7627,whomsoever,whomsoever,#, 
7628,he,he,#, 
7629,knew,know,#,#
7630,.,.,#, 
7631,Though,though,#, 
7632,I,I,#, 
7633,was,be,#, 
7634,curious,curious,#, 
7635,to,to,#, 
7636,see,see,#, 
7637,her,she,#,#
7638,",",",",#, 
7639,I,I,#, 
7640,had,have,#, 
7641,no,no,#, 
7642,desire,desire,#, 
7643,to,to,#, 
7644,meet,meet,#, 
7645,her,she,#,#
7646,-,-,#,#
7647,but,but,#, 
7648,I,I,#, 
7649,did,do,#,#
7650,.,.,#, 
7651,I,I,#, 
7652,went,go,#, 
7653,up,up,#, 
7654,to,to,#, 
7655,New,New,#, 
7656,York,York,#, 
7657,with,with,#, 
7658,Tom,Tom,#, 
7659,on,on,#, 
7660,the,the,#, 
7661,train,train,#, 
7662,one,one,#, 
7663,afternoon,afternoon,#,#
7664,",",",",#, 
7665,and,and,#, 
7666,when,when,#, 
7667,we,we,#, 
7668,stopped,stop,#, 
7669,by,by,#, 
7670,the,the,#, 
7671,ash,ash,#,#
7672,-,-,#,#
7673,heaps,heap,#, 
7674,he,he,#, 
7675,jumped,jump,#, 
7676,to,to,#, 
7677,his,his,#, 
7678,feet,foot,#, 
7679,and,and,#,#
7680,",",",",#, 
7681,taking,take,#, 
7682,hold,hold,#, 
7683,of,of,#, 
7684,my,my,#, 
7685,elbow,elbow,#,#
7686,",",",",#, 
7687,literally,literally,#, 
7688,forced,force,#, 
7689,me,I,#, 
7690,from,from,#, 
7691,the,the,#, 
7692,car,car,#,#
7693,.,.,#, 
7694,"""",34968,#,#
7695,We,we,#,#
7696,’re,’re,#, 
7697,getting,get,#, 
7698,off,off,#,#
7699,",",",",#,#
7700,"""",34987,#, 
7701,he,he,#, 
7702,insisted,insist,#,#
7703,.,.,#, 
7704,"""",35002,#,#
7705,I,I,#, 
7706,want,want,#, 
7707,you,you,#, 
7708,to,to,#, 
7709,meet,meet,#, 
7710,my,my,#, 
7711,girl,girl,#,#
7712,.,.,#,#
7713,"""",35030,#, 
7714,I,I,#, 
7715,think,think,#, 
7716,he,he,#,#
7717,’d,’d,#, 
7718,tanked,tank,#, 
7719,up,up,#, 
7720,a,a,#, 
7721,good,good,#, 
7722,deal,deal,#, 
7723,at,at,#, 
7724,luncheon,luncheon,#,#
7725,",",",",#, 
7726,and,and,#, 
7727,his,his,#, 
7728,determination,determination,#, 
7729,to,to,#, 
7730,have,have,#, 
7731,my,my,#, 
7732,company,company,#, 
7733,bordered,border,#, 
7734,on,on,#, 
7735,violence,violence,#,#
7736,.,.,#, 
7737,The,the,#, 
7738,supercilious,supercilious,#, 
7739,assumption,assumption,#, 
7740,was,be,#, 
7741,that,that,#, 
7742,on,on,#, 
7743,Sunday,Sunday,#, 
7744,afternoon,afternoon,#, 
7745,I,I,#, 
7746,had,have,#, 
7747,nothing,nothing,#, 
7748,better,well,#, 
7749,to,to,#, 
7750,do,do,#,#
7751,.,.,#, 
7752,I,I,#, 
7753,followed,follow,#, 
7754,him,he,#, 
7755,over,over,#, 
7756,a,a,#, 
7757,low,low,#, 
7758,whitewashed,whitewash,#, 
7759,railroad,railroad,#, 
7760,fence,fence,#,#
7761,",",",",#, 
7762,and,and,#, 
7763,we,we,#, 
7764,walked,walk,#, 
7765,back,back,#, 
7766,a,a,#, 
7767,hundred,hundred,#, 
7768,yards,yard,#, 
7769,along,along,#, 
7770,the,the,#, 
7771,road,road,#, 
7772,under,under,#, 
7773,Doctor,Doctor,#, 
7774,Eckleburg,Eckleburg,#,#
7775,’s,’s,#, 
7776,persistent,persistent,#, 
7777,stare,stare,#,#
7778,.,.,#, 
7779,The,the,#, 
7780,only,only,#, 
7781,building,building,#, 
7782,in,in,#, 
7783,sight,sight,#, 
7784,was,be,#, 
7785,a,a,#, 
7786,small,small,#, 
7787,block,block,#, 
7788,of,of,#, 
7789,yellow,yellow,#, 
7790,brick,brick,#, 
7791,sitting,sit,#, 
7792,on,on,#, 
7793,the,the,#, 
7794,edge,edge,#, 
7795,of,of,#, 
7796,the,the,#, 
7797,waste,waste,#, 
7798,land,land,#,#
7799,",",",",#, 
7800,a,a,#, 
7801,sort,sort,#, 
7802,of,of,#, 
7803,compact,compact,#, 
7804,Main,Main,#, 
7805,Street,Street,#, 
7806,ministering,minister,#, 
7807,to,to,#, 
7808,it,it,#,#
7809,",",",",#, 
7810,and,and,#, 
7811,contiguous,contiguous,#, 
7812,to,to,#, 
7813,absolutely,absolutely,#, 
7814,nothing,nothing,#,#
7815,.,.,#, 
7816,One,one,#, 
7817,of,of,#, 
7818,the,the,#, 
7819,three,three,#, 
7820,shops,shop,#, 
7821,it,it,#, 
7822,contained,contain,#, 
7823,was,be,#, 
7824,for,for,#, 
7825,rent,rent,#, 
7826,and,and,#, 
7827,another,another,#, 
7828,was,be,#, 
7829,an,an,#, 
7830,all,all,#,#
7831,-,-,#,#
7832,night,night,#, 
7833,restaurant,restaurant,#,#
7834,",",",",#, 
7835,approached,approach,#, 
7836,by,by,#, 
7837,a,a,#, 
7838,trail,trail,#, 
7839,of,of,#, 
7840,ashes,ashe,#,#
7841,;,;,#, 
7842,the,the,#, 
7843,third,third,#, 
7844,was,be,#, 
7845,a,a,#, 
7846,garage,garage,#,#
7847,-,-,#,#
7848,Repairs,Repairs,#,#
7849,.,.,#, 
7850,George,George,#, 
7851,B.,B.,#, 
7852,Wilson,Wilson,#,#
7853,.,.,#, 
7854,Cars,car,#, 
7855,bought,buy,#, 
7856,and,and,#, 
7857,sold.-and,sold.-and,#, 
7858,I,I,#, 
7859,followed,follow,#, 
7860,Tom,Tom,#, 
7861,inside,inside,#,#
7862,.,.,#, 
7863,The,the,#, 
7864,interior,interior,#, 
7865,was,be,#, 
7866,unprosperous,unprosperous,#, 
7867,and,and,#, 
7868,bare,bare,#,#
7869,;,;,#, 
7870,the,the,#, 
7871,only,only,#, 
7872,car,car,#, 
7873,visible,visible,#, 
7874,was,be,#, 
7875,the,the,#, 
7876,dust,dust,#,#
7877,-,-,#,#
7878,covered,cover,#, 
7879,wreck,wreck,#, 
7880,of,of,#, 
7881,a,a,#, 
7882,Ford,Ford,#, 
7883,which,which,#, 
7884,crouched,crouch,#, 
7885,in,in,#, 
7886,a,a,#, 
7887,dim,dim,#, 
7888,corner,corner,#,#
7889,.,.,#, 
7890,It,it,#, 
7891,had,have,#, 
7892,occurred,occur,#, 
7893,to,to,#, 
7894,me,I,#, 
7895,that,that,#, 
7896,this,this,#, 
7897,shadow,shadow,#, 
7898,of,of,#, 
7899,a,a,#, 
7900,garage,garage,#, 
7901,must,must,#, 
7902,be,be,#, 
7903,a,a,#, 
7904,blind,blind,#,#
7905,",",",",#, 
7906,and,and,#, 
7907,that,that,#, 
7908,sumptuous,sumptuous,#, 
7909,and,and,#, 
7910,romantic,romantic,#, 
7911,apartments,apartment,#, 
7912,were,be,#, 
7913,concealed,conceal,#, 
7914,overhead,overhead,#,#
7915,",",",",#, 
7916,when,when,#, 
7917,the,the,#, 
7918,proprietor,proprietor,#, 
7919,himself,himself,#, 
7920,appeared,appear,#, 
7921,in,in,#, 
7922,the,the,#, 
7923,door,door,#, 
7924,of,of,#, 
7925,an,an,#, 
7926,office,office,#,#
7927,",",",",#, 
7928,wiping,wipe,#, 
7929,his,his,#, 
7930,hands,hand,#, 
7931,on,on,#, 
7932,a,a,#, 
7933,piece,piece,#, 
7934,of,of,#, 
7935,waste,waste,#,#
7936,.,.,#, 
7937,He,he,#, 
7938,was,be,#, 
7939,a,a,#, 
7940,blond,blond,#,#
7941,",",",",#, 
7942,spiritless,spiritless,#, 
7943,man,man,#,#
7944,",",",",#, 
7945,anaemic,anaemic,#,#
7946,",",",",#, 
7947,and,and,#, 
7948,faintly,faintly,#, 
7949,handsome,handsome,#,#
7950,.,.,#, 
7951,When,when,#, 
7952,he,he,#, 
7953,saw,see,#, 
7954,us,we,#, 
7955,a,a,#, 
7956,damp,damp,#, 
7957,gleam,gleam,#, 
7958,of,of,#, 
7959,hope,hope,#, 
7960,sprang,spring,#, 
7961,into,into,#, 
7962,his,his,#, 
7963,light,light,#, 
7964,blue,blue,#, 
7965,eyes,eye,#,#
7966,.,.,#, 
7967,"""",36282,#,#
7968,Hello,hello,#,#
7969,",",",",#, 
7970,Wilson,Wilson,#,#
7971,",",",",#, 
7972,old,old,#, 
7973,man,man,#,#
7974,",",",",#,#
7975,"""",36306,#, 
7976,said,say,#, 
7977,Tom,Tom,#,#
7978,",",",",#, 
7979,slapping,slap,#, 
7980,him,he,#, 
7981,jovially,jovially,#, 
7982,on,on,#, 
7983,the,the,#, 
7984,shoulder,shoulder,#,#
7985,.,.,#, 
7986,"""",36357,#,#
7987,How,how,#,#
7988,’s,’s,#, 
7989,business,business,#,#
7990,?,?,#,#
7991,"""",36373,#, 
7992,"""",36375,#,#
7993,I,I,#, 
7994,ca,can,#,#
7995,n’t,not,#, 
7996,complain,complain,#,#
7997,",",",",#,#
7998,"""",36393,#, 
7999,answered,answer,#, 
8000,Wilson,Wilson,#, 
8001,unconvincingly,unconvincingly,#,#
8002,.,.,#, 
8003,"""",36427,#,#
8004,When,when,#, 
8005,are,be,#, 
8006,you,you,#, 
8007,going,go,#, 
8008,to,to,#, 
8009,sell,sell,#, 
8010,me,I,#, 
8011,that,that,#, 
8012,car,car,#,#
8013,?,?,#,#
8014,"""",36467,#, 
8015,"""",36469,#,#
8016,Next,next,#, 
8017,week,week,#,#
8018,;,;,#, 
8019,I,I,#,#
8020,’ve,’ve,#, 
8021,got,get,#, 
8022,my,my,#, 
8023,man,man,#, 
8024,working,work,#, 
8025,on,on,#, 
8026,it,it,#, 
8027,now,now,#,#
8028,.,.,#,#
8029,"""",36515,#, 
8030,"""",36517,#,#
8031,Works,work,#, 
8032,pretty,pretty,#, 
8033,slow,slow,#,#
8034,",",",",#, 
8035,do,do,#,#
8036,n’t,not,#, 
8037,he,he,#,#
8038,?,?,#,#
8039,"""",36546,#, 
8040,"""",36548,#,#
8041,No,no,#,#
8042,",",",",#, 
8043,he,he,#, 
8044,does,do,#,#
8045,n’t,not,#,#
8046,",",",",#,#
8047,"""",36564,#, 
8048,said,say,#, 
8049,Tom,Tom,#, 
8050,coldly,coldly,#,#
8051,.,.,#, 
8052,"""",36583,#,#
8053,And,and,#, 
8054,if,if,#, 
8055,you,you,#, 
8056,feel,feel,#, 
8057,that,that,#, 
8058,way,way,#, 
8059,about,about,#, 
8060,it,it,#,#
8061,",",",",#, 
8062,maybe,maybe,#, 
8063,I,I,#,#
8064,’d,’d,#, 
8065,better,well,#, 
8066,sell,sell,#, 
8067,it,it,#, 
8068,somewhere,somewhere,#, 
8069,else,else,#, 
8070,after,after,#, 
8071,all,all,#,#
8072,.,.,#,#
8073,"""",36669,#, 
8074,"""",36671,#,#
8075,I,I,#, 
8076,do,do,#,#
8077,n’t,not,#, 
8078,mean,mean,#, 
8079,that,that,#,#
8080,",",",",#,#
8081,"""",36690,#, 
8082,explained,explain,#, 
8083,Wilson,Wilson,#, 
8084,quickly,quickly,#,#
8085,.,.,#, 
8086,"""",36718,#,#
8087,I,I,#, 
8088,just,just,#, 
8089,meant-,meant-,#,#
8090,"""",36732,#, 
8091,His,his,#, 
8092,voice,voice,#, 
8093,faded,fade,#, 
8094,off,off,#, 
8095,and,and,#, 
8096,Tom,Tom,#, 
8097,glanced,glance,#, 
8098,impatiently,impatiently,#, 
8099,around,around,#, 
8100,the,the,#, 
8101,garage,garage,#,#
8102,.,.,#, 
8103,Then,then,#, 
8104,I,I,#, 
8105,heard,hear,#, 
8106,footsteps,footstep,#, 
8107,on,on,#, 
8108,a,a,#, 
8109,stairs,stair,#,#
8110,",",",",#, 
8111,and,and,#, 
8112,in,in,#, 
8113,a,a,#, 
8114,moment,moment,#, 
8115,the,the,#, 
8116,thickish,thickish,#, 
8117,figure,figure,#, 
8118,of,of,#, 
8119,a,a,#, 
8120,woman,woman,#, 
8121,blocked,block,#, 
8122,out,out,#, 
8123,the,the,#, 
8124,light,light,#, 
8125,from,from,#, 
8126,the,the,#, 
8127,office,office,#, 
8128,door,door,#,#
8129,.,.,#, 
8130,She,she,#, 
8131,was,be,#, 
8132,in,in,#, 
8133,the,the,#, 
8134,middle,middle,#, 
8135,thirties,thirty,#,#
8136,",",",",#, 
8137,and,and,#, 
8138,faintly,faintly,#, 
8139,stout,stout,#,#
8140,",",",",#, 
8141,but,but,#, 
8142,she,she,#, 
8143,carried,carry,#, 
8144,her,her,#, 
8145,flesh,flesh,#, 
8146,sensuously,sensuously,#, 
8147,as,as,#, 
8148,some,some,#, 
8149,women,woman,#, 
8150,can,can,#,#
8151,.,.,#, 
8152,Her,her,#, 
8153,face,face,#,#
8154,",",",",#, 
8155,above,above,#, 
8156,a,a,#, 
8157,spotted,spot,#, 
8158,dress,dress,#, 
8159,of,of,#, 
8160,dark,dark,#, 
8161,blue,blue,#, 
8162,crêpe,crêpe,#,#
8163,-,-,#,#
8164,de,de,#,#
8165,-,-,#,#
8166,chine,chine,#,#
8167,",",",",#, 
8168,contained,contain,#, 
8169,no,no,#, 
8170,facet,facet,#, 
8171,or,or,#, 
8172,gleam,gleam,#, 
8173,of,of,#, 
8174,beauty,beauty,#,#
8175,",",",",#, 
8176,but,but,#, 
8177,there,there,#, 
8178,was,be,#, 
8179,an,an,#, 
8180,immediately,immediately,#, 
8181,perceptible,perceptible,#, 
8182,vitality,vitality,#, 
8183,about,about,#, 
8184,her,she,#, 
8185,as,as,#, 
8186,if,if,#, 
8187,the,the,#, 
8188,nerves,nerve,#, 
8189,of,of,#, 
8190,her,her,#, 
8191,body,body,#, 
8192,were,be,#, 
8193,continually,continually,#, 
8194,smouldering,smouldering,#,#
8195,.,.,#, 
8196,She,she,#, 
8197,smiled,smile,#, 
8198,slowly,slowly,#, 
8199,and,and,#,#
8200,",",",",#, 
8201,walking,walk,#, 
8202,through,through,#, 
8203,her,her,#, 
8204,husband,husband,#, 
8205,as,as,#, 
8206,if,if,#, 
8207,he,he,#, 
8208,were,be,#, 
8209,a,a,#, 
8210,ghost,ghost,#,#
8211,",",",",#, 
8212,shook,shake,#, 
8213,hands,hand,#, 
8214,with,with,#, 
8215,Tom,Tom,#,#
8216,",",",",#, 
8217,looking,look,#, 
8218,him,he,#, 
8219,flush,flush,#, 
8220,in,in,#, 
8221,the,the,#, 
8222,eye,eye,#,#
8223,.,.,#, 
8224,Then,then,#, 
8225,she,she,#, 
8226,wet,wet,#, 
8227,her,her,#, 
8228,lips,lip,#,#
8229,",",",",#, 
8230,and,and,#, 
8231,without,without,#, 
8232,turning,turn,#, 
8233,around,around,#, 
8234,spoke,speak,#, 
8235,to,to,#, 
8236,her,her,#, 
8237,husband,husband,#, 
8238,in,in,#, 
8239,a,a,#, 
8240,soft,soft,#,#
8241,",",",",#, 
8242,coarse,coarse,#, 
8243,voice,voice,#,#
8244,:,:,#, 
8245,"""",37476,#,#
8246,Get,get,#, 
8247,some,some,#, 
8248,chairs,chair,#,#
8249,",",",",#, 
8250,why,why,#, 
8251,do,do,#,#
8252,n’t,not,#, 
8253,you,you,#,#
8254,",",",",#, 
8255,so,so,#, 
8256,somebody,somebody,#, 
8257,can,can,#, 
8258,sit,sit,#, 
8259,down,down,#,#
8260,.,.,#,#
8261,"""",37534,#, 
8262,"""",37536,#,#
8263,Oh,oh,#,#
8264,",",",",#, 
8265,sure,sure,#,#
8266,",",",",#,#
8267,"""",37546,#, 
8268,agreed,agree,#, 
8269,Wilson,Wilson,#, 
8270,hurriedly,hurriedly,#,#
8271,",",",",#, 
8272,and,and,#, 
8273,went,go,#, 
8274,toward,toward,#, 
8275,the,the,#, 
8276,little,little,#, 
8277,office,office,#,#
8278,",",",",#, 
8279,mingling,mingle,#, 
8280,immediately,immediately,#, 
8281,with,with,#, 
8282,the,the,#, 
8283,cement,cement,#, 
8284,colour,colour,#, 
8285,of,of,#, 
8286,the,the,#, 
8287,walls,wall,#,#
8288,.,.,#, 
8289,A,a,#, 
8290,white,white,#, 
8291,ashen,ashen,#, 
8292,dust,dust,#, 
8293,veiled,veil,#, 
8294,his,his,#, 
8295,dark,dark,#, 
8296,suit,suit,#, 
8297,and,and,#, 
8298,his,his,#, 
8299,pale,pale,#, 
8300,hair,hair,#, 
8301,as,as,#, 
8302,it,it,#, 
8303,veiled,veil,#, 
8304,everything,everything,#, 
8305,in,in,#, 
8306,the,the,#, 
8307,vicinity,vicinity,#,#
8308,-,-,#,#
8309,except,except,#, 
8310,his,his,#, 
8311,wife,wife,#,#
8312,",",",",#, 
8313,who,who,#, 
8314,moved,move,#, 
8315,close,close,#, 
8316,to,to,#, 
8317,Tom,Tom,#,#
8318,.,.,#, 
8319,"""",37805,#,#
8320,I,I,#, 
8321,want,want,#, 
8322,to,to,#, 
8323,see,see,#, 
8324,you,you,#,#
8325,",",",",#,#
8326,"""",37824,#, 
8327,said,say,#, 
8328,Tom,Tom,#, 
8329,intently,intently,#,#
8330,.,.,#, 
8331,"""",37845,#,#
8332,Get,get,#, 
8333,on,on,#, 
8334,the,the,#, 
8335,next,next,#, 
8336,train,train,#,#
8337,.,.,#,#
8338,"""",37868,#, 
8339,"""",37870,#,#
8340,All,all,#, 
8341,right,right,#,#
8342,.,.,#,#
8343,"""",37881,#, 
8344,"""",37883,#,#
8345,I,I,#,#
8346,’ll,’ll,#, 
8347,meet,meet,#, 
8348,you,you,#, 
8349,by,by,#, 
8350,the,the,#, 
8351,newsstand,newsstand,#, 
8352,on,on,#, 
8353,the,the,#, 
8354,lower,low,#, 
8355,level,level,#,#
8356,.,.,#,#
8357,"""",37934,#, 
8358,She,she,#, 
8359,nodded,nod,#, 
8360,and,and,#, 
8361,moved,move,#, 
8362,away,away,#, 
8363,from,from,#, 
8364,him,he,#, 
8365,just,just,#, 
8366,as,as,#, 
8367,George,George,#, 
8368,Wilson,Wilson,#, 
8369,emerged,emerge,#, 
8370,with,with,#, 
8371,two,two,#, 
8372,chairs,chair,#, 
8373,from,from,#, 
8374,his,his,#, 
8375,office,office,#, 
8376,door,door,#,#
8377,.,.,#, 
8378,We,we,#, 
8379,waited,wait,#, 
8380,for,for,#, 
8381,her,she,#, 
8382,down,down,#, 
8383,the,the,#, 
8384,road,road,#, 
8385,and,and,#, 
8386,out,out,#, 
8387,of,of,#, 
8388,sight,sight,#,#
8389,.,.,#, 
8390,It,it,#, 
8391,was,be,#, 
8392,a,a,#, 
8393,few,few,#, 
8394,days,day,#, 
8395,before,before,#, 
8396,the,the,#, 
8397,Fourth,Fourth,#, 
8398,of,of,#, 
8399,July,July,#,#
8400,",",",",#, 
8401,and,and,#, 
8402,a,a,#, 
8403,grey,grey,#,#
8404,",",",",#, 
8405,scrawny,scrawny,#, 
8406,Italian,italian,#, 
8407,child,child,#, 
8408,was,be,#, 
8409,setting,set,#, 
8410,torpedoes,torpedo,#, 
8411,in,in,#, 
8412,a,a,#, 
8413,row,row,#, 
8414,along,along,#, 
8415,the,the,#, 
8416,railroad,railroad,#, 
8417,track,track,#,#
8418,.,.,#, 
8419,"""",38225,#,#
8420,Terrible,terrible,#, 
8421,place,place,#,#
8422,",",",",#, 
8423,is,be,#,#
8424,n’t,not,#, 
8425,it,it,#,#
8426,",",",",#,#
8427,"""",38251,#, 
8428,said,say,#, 
8429,Tom,Tom,#,#
8430,",",",",#, 
8431,exchanging,exchange,#, 
8432,a,a,#, 
8433,frown,frown,#, 
8434,with,with,#, 
8435,Doctor,Doctor,#, 
8436,Eckleburg,Eckleburg,#,#
8437,.,.,#, 
8438,"""",38305,#,#
8439,Awful,Awful,#,#
8440,.,.,#,#
8441,"""",38312,#, 
8442,"""",38314,#,#
8443,It,it,#, 
8444,does,do,#, 
8445,her,she,#, 
8446,good,good,#, 
8447,to,to,#, 
8448,get,get,#, 
8449,away,away,#,#
8450,.,.,#,#
8451,"""",38344,#, 
8452,"""",38346,#,#
8453,Does,do,#,#
8454,n’t,not,#, 
8455,her,her,#, 
8456,husband,husband,#, 
8457,object,object,#,#
8458,?,?,#,#
8459,"""",38374,#, 
8460,"""",38376,#,#
8461,Wilson,Wilson,#,#
8462,?,?,#, 
8463,He,he,#, 
